1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0.23726293,0.221692454,0.158959935,0.01414627,0.013773583,0.036189026,0.036148709,0.037830238,0.048592781,0.048776768,0.047021845,0.04925414,0.049135535,0.049133615,-4.02E-05,-4.02E-05,4.02E-05,-4.02E-05,-4.02E-05,0,4.02E-05,8.03E-05,-4.02E-05,0.006989045,0.009635635,0.011778633,0.006148033,0.004336904,0.002679591,0.000998015,-0.000600317,-0.002097689,-0.003933937,-0.005315224,-0.007154769,-0.007769734,-0.00702394,-0.005638718,-0.004359633,-0.004222721,-0.003871654,-0.003657994,-0.003444802,-0.003063133,-0.002815568,-0.002431462,-0.002319216,-0.002647836,-0.003474566,-0.004455062,-0.00419677,-0.003607612,-0.002734483,-0.002156208,-0.00156661,-0.000686223,-5.44E-05,0.000902609,0.001404559,0.00118068
0.23726293,0.221692454,0.158959935,0.01414627,0.013773583,0.036189026,0.036148709,0.037830238,0.048592781,0.048776768,0.047021845,0.04925414,0.049135535,0.049133615,-4.02E-05,-4.02E-05,4.02E-05,-4.02E-05,-4.02E-05,0,4.02E-05,8.03E-05,-4.02E-05,0.006989045,0.009635635,0.011778633,0.006148033,0.004336904,0.002679591,0.000998015,-0.000600317,-0.002097689,-0.003933937,-0.005315224,-0.007154769,-0.007769734,-0.00702394,-0.005638718,-0.004359633,-0.004222721,-0.003871654,-0.003657994,-0.003444802,-0.003063133,-0.002815568,-0.002431462,-0.002319216,-0.002647836,-0.003474566,-0.004455062,-0.00419677,-0.003607612,-0.002734483,-0.002156208,-0.00156661,-0.000686223,-5.44E-05,0.000902609,0.001404559,0.00118068
0.23726293,0.221692454,0.158959935,0.01414627,0.013773583,0.036189026,0.036148709,0.037830238,0.048592781,0.048776768,0.047021845,0.04925414,0.049135535,0.049133615,-4.02E-05,-4.02E-05,4.02E-05,-4.02E-05,-4.02E-05,0,4.02E-05,8.03E-05,-4.02E-05,0.006989045,0.009635635,0.011778633,0.006148033,0.004336904,0.002679591,0.000998015,-0.000600317,-0.002097689,-0.003933937,-0.005315224,-0.007154769,-0.007769734,-0.00702394,-0.005638718,-0.004359633,-0.004222721,-0.003871654,-0.003657994,-0.003444802,-0.003063133,-0.002815568,-0.002431462,-0.002319216,-0.002647836,-0.003474566,-0.004455062,-0.00419677,-0.003607612,-0.002734483,-0.002156208,-0.00156661,-0.000686223,-5.44E-05,0.000902609,0.001404559,0.00118068
0.23726293,0.221692454,0.158959935,0.01414627,0.013773583,0.036189026,0.036148709,0.037830238,0.048592781,0.048776768,0.047021845,0.04925414,0.049135535,0.049133615,-4.02E-05,-4.02E-05,4.02E-05,-4.02E-05,-4.02E-05,0,4.02E-05,8.03E-05,-4.02E-05,0.006989045,0.009635635,0.011778633,0.006148033,0.004336904,0.002679591,0.000998015,-0.000600317,-0.002097689,-0.003933937,-0.005315224,-0.007154769,-0.007769734,-0.00702394,-0.005638718,-0.004359633,-0.004222721,-0.003871654,-0.003657994,-0.003444802,-0.003063133,-0.002815568,-0.002431462,-0.002319216,-0.002647836,-0.003474566,-0.004455062,-0.00419677,-0.003607612,-0.002734483,-0.002156208,-0.00156661,-0.000686223,-5.44E-05,0.000902609,0.001404559,0.00118068
0.23726293,0.221692454,0.158959935,0.01414627,0.013773583,0.036189026,0.036148709,0.037830238,0.048592781,0.048776768,0.047021845,0.04925414,0.049135535,0.049133615,-4.02E-05,-4.02E-05,4.02E-05,-4.02E-05,-4.02E-05,0,4.02E-05,8.03E-05,-4.02E-05,0.006989045,0.009635635,0.011778633,0.006148033,0.004336904,0.002679591,0.000998015,-0.000600317,-0.002097689,-0.003933937,-0.005315224,-0.007154769,-0.007769734,-0.00702394,-0.005638718,-0.004359633,-0.004222721,-0.003871654,-0.003657994,-0.003444802,-0.003063133,-0.002815568,-0.002431462,-0.002319216,-0.002647836,-0.003474566,-0.004455062,-0.00419677,-0.003607612,-0.002734483,-0.002156208,-0.00156661,-0.000686223,-5.44E-05,0.000902609,0.001404559,0.00118068
0.23726293,0.221692454,0.158959935,0.01414627,0.013773583,0.036189026,0.036148709,0.037830238,0.048592781,0.048776768,0.047021845,0.04925414,0.049135535,0.049133615,-4.02E-05,-4.02E-05,4.02E-05,-4.02E-05,-4.02E-05,0,4.02E-05,8.03E-05,-4.02E-05,0.006989045,0.009635635,0.011778633,0.006148033,0.004336904,0.002679591,0.000998015,-0.000600317,-0.002097689,-0.003933937,-0.005315224,-0.007154769,-0.007769734,-0.00702394,-0.005638718,-0.004359633,-0.004222721,-0.003871654,-0.003657994,-0.003444802,-0.003063133,-0.002815568,-0.002431462,-0.002319216,-0.002647836,-0.003474566,-0.004455062,-0.00419677,-0.003607612,-0.002734483,-0.002156208,-0.00156661,-0.000686223,-5.44E-05,0.000902609,0.001404559,0.00118068
0.23726293,0.221692454,0.158959935,0.01414627,0.013773583,0.036189026,0.036148709,0.037830238,0.048592781,0.048776768,0.047021845,0.04925414,0.049135535,0.049133615,-4.02E-05,-4.02E-05,4.02E-05,-4.02E-05,-4.02E-05,0,4.02E-05,8.03E-05,-4.02E-05,0.006989045,0.009635635,0.011778633,0.006148033,0.004336904,0.002679591,0.000998015,-0.000600317,-0.002097689,-0.003933937,-0.005315224,-0.007154769,-0.007769734,-0.00702394,-0.005638718,-0.004359633,-0.004222721,-0.003871654,-0.003657994,-0.003444802,-0.003063133,-0.002815568,-0.002431462,-0.002319216,-0.002647836,-0.003474566,-0.004455062,-0.00419677,-0.003607612,-0.002734483,-0.002156208,-0.00156661,-0.000686223,-5.44E-05,0.000902609,0.001404559,0.00118068
0.23726293,0.221692454,0.158959935,0.01414627,0.013773583,0.036189026,0.036148709,0.037830238,0.048592781,0.048776768,0.047021845,0.04925414,0.049135535,0.049133615,-4.02E-05,-4.02E-05,4.02E-05,-4.02E-05,-4.02E-05,0,4.02E-05,8.03E-05,-4.02E-05,0.006989045,0.009635635,0.011778633,0.006148033,0.004336904,0.002679591,0.000998015,-0.000600317,-0.002097689,-0.003933937,-0.005315224,-0.007154769,-0.007769734,-0.00702394,-0.005638718,-0.004359633,-0.004222721,-0.003871654,-0.003657994,-0.003444802,-0.003063133,-0.002815568,-0.002431462,-0.002319216,-0.002647836,-0.003474566,-0.004455062,-0.00419677,-0.003607612,-0.002734483,-0.002156208,-0.00156661,-0.000686223,-5.44E-05,0.000902609,0.001404559,0.00118068
0.23726293,0.221692454,0.158959935,0.01414627,0.013773583,0.036189026,0.036148709,0.037830238,0.048592781,0.048776768,0.047021845,0.04925414,0.049135535,0.049133615,-4.02E-05,-4.02E-05,4.02E-05,-4.02E-05,-4.02E-05,0,4.02E-05,8.03E-05,-4.02E-05,0.006989045,0.009635635,0.011778633,0.006148033,0.004336904,0.002679591,0.000998015,-0.000600317,-0.002097689,-0.003933937,-0.005315224,-0.007154769,-0.007769734,-0.00702394,-0.005638718,-0.004359633,-0.004222721,-0.003871654,-0.003657994,-0.003444802,-0.003063133,-0.002815568,-0.002431462,-0.002319216,-0.002647836,-0.003474566,-0.004455062,-0.00419677,-0.003607612,-0.002734483,-0.002156208,-0.00156661,-0.000686223,-5.44E-05,0.000902609,0.001404559,0.00118068
0.23726293,0.221692454,0.158959935,0.01414627,0.013773583,0.036189026,0.036148709,0.037830238,0.048592781,0.048776768,0.047021845,0.04925414,0.049135535,0.049133615,-4.02E-05,-4.02E-05,4.02E-05,-4.02E-05,-4.02E-05,0,4.02E-05,8.03E-05,-4.02E-05,0.006989045,0.009635635,0.011778633,0.006148033,0.004336904,0.002679591,0.000998015,-0.000600317,-0.002097689,-0.003933937,-0.005315224,-0.007154769,-0.007769734,-0.00702394,-0.005638718,-0.004359633,-0.004222721,-0.003871654,-0.003657994,-0.003444802,-0.003063133,-0.002815568,-0.002431462,-0.002319216,-0.002647836,-0.003474566,-0.004455062,-0.00419677,-0.003607612,-0.002734483,-0.002156208,-0.00156661,-0.000686223,-5.44E-05,0.000902609,0.001404559,0.00118068
0.23726293,0.221692454,0.158959935,0.01414627,0.013773583,0.036189026,0.036148709,0.037830238,0.048592781,0.048776768,0.047021845,0.04925414,0.049135535,0.049133615,-4.02E-05,-4.02E-05,4.02E-05,-4.02E-05,-4.02E-05,0,4.02E-05,8.03E-05,-4.02E-05,0.006989045,0.009635635,0.011778633,0.006148033,0.004336904,0.002679591,0.000998015,-0.000600317,-0.002097689,-0.003933937,-0.005315224,-0.007154769,-0.007769734,-0.00702394,-0.005638718,-0.004359633,-0.004222721,-0.003871654,-0.003657994,-0.003444802,-0.003063133,-0.002815568,-0.002431462,-0.002319216,-0.002647836,-0.003474566,-0.004455062,-0.00419677,-0.003607612,-0.002734483,-0.002156208,-0.00156661,-0.000686223,-5.44E-05,0.000902609,0.001404559,0.00118068
0.23726293,0.221692454,0.158959935,0.01414627,0.013773583,0.036189026,0.036148709,0.037830238,0.048592781,0.048776768,0.047021845,0.04925414,0.049135535,0.049133615,-4.02E-05,-4.02E-05,4.02E-05,-4.02E-05,-4.02E-05,0,4.02E-05,8.03E-05,-4.02E-05,0.006989045,0.009635635,0.011778633,0.006148033,0.004336904,0.002679591,0.000998015,-0.000600317,-0.002097689,-0.003933937,-0.005315224,-0.007154769,-0.007769734,-0.00702394,-0.005638718,-0.004359633,-0.004222721,-0.003871654,-0.003657994,-0.003444802,-0.003063133,-0.002815568,-0.002431462,-0.002319216,-0.002647836,-0.003474566,-0.004455062,-0.00419677,-0.003607612,-0.002734483,-0.002156208,-0.00156661,-0.000686223,-5.44E-05,0.000902609,0.001404559,0.00118068
0.23726293,0.221692454,0.158959935,0.01414627,0.013773583,0.036189026,0.036148709,0.037830238,0.048592781,0.048776768,0.047021845,0.04925414,0.049135535,0.049133615,-4.02E-05,-4.02E-05,4.02E-05,-4.02E-05,-4.02E-05,0,4.02E-05,8.03E-05,-4.02E-05,0.006989045,0.009635635,0.011778633,0.006148033,0.004336904,0.002679591,0.000998015,-0.000600317,-0.002097689,-0.003933937,-0.005315224,-0.007154769,-0.007769734,-0.00702394,-0.005638718,-0.004359633,-0.004222721,-0.003871654,-0.003657994,-0.003444802,-0.003063133,-0.002815568,-0.002431462,-0.002319216,-0.002647836,-0.003474566,-0.004455062,-0.00419677,-0.003607612,-0.002734483,-0.002156208,-0.00156661,-0.000686223,-5.44E-05,0.000902609,0.001404559,0.00118068
0.23726293,0.221692454,0.158959935,0.01414627,0.013773583,0.036189026,0.036148709,0.037830238,0.048592781,0.048776768,0.047021845,0.04925414,0.049135535,0.049133615,-4.02E-05,-4.02E-05,4.02E-05,-4.02E-05,-4.02E-05,0,4.02E-05,8.03E-05,-4.02E-05,0.006989045,0.009635635,0.011778633,0.006148033,0.004336904,0.002679591,0.000998015,-0.000600317,-0.002097689,-0.003933937,-0.005315224,-0.007154769,-0.007769734,-0.00702394,-0.005638718,-0.004359633,-0.004222721,-0.003871654,-0.003657994,-0.003444802,-0.003063133,-0.002815568,-0.002431462,-0.002319216,-0.002647836,-0.003474566,-0.004455062,-0.00419677,-0.003607612,-0.002734483,-0.002156208,-0.00156661,-0.000686223,-5.44E-05,0.000902609,0.001404559,0.00118068
0.23726293,0.221692454,0.158959935,0.01414627,0.013773583,0.036189026,0.036148709,0.037830238,0.048592781,0.048776768,0.047021845,0.04925414,0.049135535,0.049133615,-4.02E-05,-4.02E-05,4.02E-05,-4.02E-05,-4.02E-05,0,4.02E-05,8.03E-05,-4.02E-05,0.006989045,0.009635635,0.011778633,0.006148033,0.004336904,0.002679591,0.000998015,-0.000600317,-0.002097689,-0.003933937,-0.005315224,-0.007154769,-0.007769734,-0.00702394,-0.005638718,-0.004359633,-0.004222721,-0.003871654,-0.003657994,-0.003444802,-0.003063133,-0.002815568,-0.002431462,-0.002319216,-0.002647836,-0.003474566,-0.004455062,-0.00419677,-0.003607612,-0.002734483,-0.002156208,-0.00156661,-0.000686223,-5.44E-05,0.000902609,0.001404559,0.00118068
0.23726293,0.221692454,0.158959935,0.01414627,0.013773583,0.036189026,0.036148709,0.037830238,0.048592781,0.048776768,0.047021845,0.04925414,0.049135535,0.049133615,-4.02E-05,-4.02E-05,4.02E-05,-4.02E-05,-4.02E-05,0,4.02E-05,8.03E-05,-4.02E-05,0.006989045,0.009635635,0.011778633,0.006148033,0.004336904,0.002679591,0.000998015,-0.000600317,-0.002097689,-0.003933937,-0.005315224,-0.007154769,-0.007769734,-0.00702394,-0.005638718,-0.004359633,-0.004222721,-0.003871654,-0.003657994,-0.003444802,-0.003063133,-0.002815568,-0.002431462,-0.002319216,-0.002647836,-0.003474566,-0.004455062,-0.00419677,-0.003607612,-0.002734483,-0.002156208,-0.00156661,-0.000686223,-5.44E-05,0.000902609,0.001404559,0.00118068
0.23726293,0.221692454,0.158959935,0.01414627,0.013773583,0.036189026,0.036148709,0.037830238,0.048592781,0.048776768,0.047021845,0.04925414,0.049135535,0.049133615,-4.02E-05,-4.02E-05,4.02E-05,-4.02E-05,-4.02E-05,0,4.02E-05,8.03E-05,-4.02E-05,0.006989045,0.009635635,0.011778633,0.006148033,0.004336904,0.002679591,0.000998015,-0.000600317,-0.002097689,-0.003933937,-0.005315224,-0.007154769,-0.007769734,-0.00702394,-0.005638718,-0.004359633,-0.004222721,-0.003871654,-0.003657994,-0.003444802,-0.003063133,-0.002815568,-0.002431462,-0.002319216,-0.002647836,-0.003474566,-0.004455062,-0.00419677,-0.003607612,-0.002734483,-0.002156208,-0.00156661,-0.000686223,-5.44E-05,0.000902609,0.001404559,0.00118068
0.23726293,0.221692454,0.158959935,0.01414627,0.013773583,0.036189026,0.036148709,0.037830238,0.048592781,0.048776768,0.047021845,0.04925414,0.049135535,0.049133615,-4.02E-05,-4.02E-05,4.02E-05,-4.02E-05,-4.02E-05,0,4.02E-05,8.03E-05,-4.02E-05,0.006989045,0.009635635,0.011778633,0.006148033,0.004336904,0.002679591,0.000998015,-0.000600317,-0.002097689,-0.003933937,-0.005315224,-0.007154769,-0.007769734,-0.00702394,-0.005638718,-0.004359633,-0.004222721,-0.003871654,-0.003657994,-0.003444802,-0.003063133,-0.002815568,-0.002431462,-0.002319216,-0.002647836,-0.003474566,-0.004455062,-0.00419677,-0.003607612,-0.002734483,-0.002156208,-0.00156661,-0.000686223,-5.44E-05,0.000902609,0.001404559,0.00118068
0.23726293,0.221692454,0.158959935,0.01414627,0.013773583,0.036189026,0.036148709,0.037830238,0.048592781,0.048776768,0.047021845,0.04925414,0.049135535,0.049133615,-4.02E-05,-4.02E-05,4.02E-05,-4.02E-05,-4.02E-05,0,4.02E-05,8.03E-05,-4.02E-05,0.006989045,0.009635635,0.011778633,0.006148033,0.004336904,0.002679591,0.000998015,-0.000600317,-0.002097689,-0.003933937,-0.005315224,-0.007154769,-0.007769734,-0.00702394,-0.005638718,-0.004359633,-0.004222721,-0.003871654,-0.003657994,-0.003444802,-0.003063133,-0.002815568,-0.002431462,-0.002319216,-0.002647836,-0.003474566,-0.004455062,-0.00419677,-0.003607612,-0.002734483,-0.002156208,-0.00156661,-0.000686223,-5.44E-05,0.000902609,0.001404559,0.00118068
0.23726293,0.221692454,0.158959935,0.01414627,0.013773583,0.036189026,0.036148709,0.037830238,0.048592781,0.048776768,0.047021845,0.04925414,0.049135535,0.049133615,-4.02E-05,-4.02E-05,4.02E-05,-4.02E-05,-4.02E-05,0,4.02E-05,8.03E-05,-4.02E-05,0.006989045,0.009635635,0.011778633,0.006148033,0.004336904,0.002679591,0.000998015,-0.000600317,-0.002097689,-0.003933937,-0.005315224,-0.007154769,-0.007769734,-0.00702394,-0.005638718,-0.004359633,-0.004222721,-0.003871654,-0.003657994,-0.003444802,-0.003063133,-0.002815568,-0.002431462,-0.002319216,-0.002647836,-0.003474566,-0.004455062,-0.00419677,-0.003607612,-0.002734483,-0.002156208,-0.00156661,-0.000686223,-5.44E-05,0.000902609,0.001404559,0.00118068
0.23726293,0.221692454,0.158959935,0.01414627,0.013773583,0.036189026,0.036148709,0.037830238,0.048592781,0.048776768,0.047021845,0.04925414,0.049135535,0.049133615,-4.02E-05,-4.02E-05,4.02E-05,-4.02E-05,-4.02E-05,0,4.02E-05,8.03E-05,-4.02E-05,0.006989045,0.009635635,0.011778633,0.006148033,0.004336904,0.002679591,0.000998015,-0.000600317,-0.002097689,-0.003933937,-0.005315224,-0.007154769,-0.007769734,-0.00702394,-0.005638718,-0.004359633,-0.004222721,-0.003871654,-0.003657994,-0.003444802,-0.003063133,-0.002815568,-0.002431462,-0.002319216,-0.002647836,-0.003474566,-0.004455062,-0.00419677,-0.003607612,-0.002734483,-0.002156208,-0.00156661,-0.000686223,-5.44E-05,0.000902609,0.001404559,0.00118068
